id,worker,answer
2016,A1WVLU0KTI9GYB,1
2011,A1WVLU0KTI9GYB,0
2010,A1WVLU0KTI9GYB,0
2013,A1WVLU0KTI9GYB,0
2012,A1WVLU0KTI9GYB,0
2009,AZJYQJOIQSZ8H,1
2006,AZJYQJOIQSZ8H,0
2008,AZJYQJOIQSZ8H,0
2007,AZJYQJOIQSZ8H,1
2002,AZJYQJOIQSZ8H,1
2003,AZJYQJOIQSZ8H,1
2000,AZJYQJOIQSZ8H,0
2001,AZJYQJOIQSZ8H,0
2019,AZJYQJOIQSZ8H,1
2018,AZJYQJOIQSZ8H,1
2004,AZJYQJOIQSZ8H,1
2005,AZJYQJOIQSZ8H,0
2015,AZJYQJOIQSZ8H,0
2014,AZJYQJOIQSZ8H,1
2017,AZJYQJOIQSZ8H,1
2016,AZJYQJOIQSZ8H,0
2011,AZJYQJOIQSZ8H,0
2010,AZJYQJOIQSZ8H,0
2013,AZJYQJOIQSZ8H,1
2012,AZJYQJOIQSZ8H,1
2009,A11MPIAKPRMF9T,1
2006,A11MPIAKPRMF9T,1
2008,A11MPIAKPRMF9T,1
2007,A11MPIAKPRMF9T,0
2002,A11MPIAKPRMF9T,1
2003,A11MPIAKPRMF9T,1
2000,A11MPIAKPRMF9T,1
2001,A11MPIAKPRMF9T,0
2019,A11MPIAKPRMF9T,0
2018,A11MPIAKPRMF9T,0
2004,A11MPIAKPRMF9T,0
2005,A11MPIAKPRMF9T,0
2015,A11MPIAKPRMF9T,1
2014,A11MPIAKPRMF9T,1
2017,A11MPIAKPRMF9T,1
2016,A11MPIAKPRMF9T,1
2011,A11MPIAKPRMF9T,0
2010,A11MPIAKPRMF9T,1
2013,A11MPIAKPRMF9T,0
2012,A11MPIAKPRMF9T,0
2009,A2IJELYFUOI5T2,1
2006,A2IJELYFUOI5T2,1
2008,A2IJELYFUOI5T2,0
2007,A2IJELYFUOI5T2,0
2002,A2IJELYFUOI5T2,1
2003,A2IJELYFUOI5T2,1
2000,A2IJELYFUOI5T2,1
2001,A2IJELYFUOI5T2,0
2019,A2IJELYFUOI5T2,0
2018,A2IJELYFUOI5T2,0
2004,A2IJELYFUOI5T2,0
2005,A2IJELYFUOI5T2,0
2015,A2IJELYFUOI5T2,1
2014,A2IJELYFUOI5T2,1
2017,A2IJELYFUOI5T2,1
2016,A2IJELYFUOI5T2,1
2011,A2IJELYFUOI5T2,0
2010,A2IJELYFUOI5T2,1
2013,A2IJELYFUOI5T2,0
2012,A2IJELYFUOI5T2,0
2009,A2ZPPP0XVV8C0W,1
2006,A2ZPPP0XVV8C0W,1
2008,A2ZPPP0XVV8C0W,0
2007,A2ZPPP0XVV8C0W,0
2002,A2ZPPP0XVV8C0W,0
2003,A2ZPPP0XVV8C0W,0
2000,A2ZPPP0XVV8C0W,1
2001,A2ZPPP0XVV8C0W,0
2019,A2ZPPP0XVV8C0W,0
2018,A2ZPPP0XVV8C0W,0
2004,A2ZPPP0XVV8C0W,0
2005,A2ZPPP0XVV8C0W,0
2015,A2ZPPP0XVV8C0W,1
2014,A2ZPPP0XVV8C0W,1
2017,A2ZPPP0XVV8C0W,1
2016,A2ZPPP0XVV8C0W,1
2011,A2ZPPP0XVV8C0W,0
2010,A2ZPPP0XVV8C0W,0
2013,A2ZPPP0XVV8C0W,0
2012,A2ZPPP0XVV8C0W,0
2009,A37BOK8JXXYMRS,1
2006,A37BOK8JXXYMRS,1
2008,A37BOK8JXXYMRS,1
2007,A37BOK8JXXYMRS,0
2002,A37BOK8JXXYMRS,1
2003,A37BOK8JXXYMRS,1
2000,A37BOK8JXXYMRS,1
2001,A37BOK8JXXYMRS,1
2019,A37BOK8JXXYMRS,0
2018,A37BOK8JXXYMRS,0
2004,A37BOK8JXXYMRS,0
2005,A37BOK8JXXYMRS,1
2015,A37BOK8JXXYMRS,1
2014,A37BOK8JXXYMRS,1
2017,A37BOK8JXXYMRS,1
2016,A37BOK8JXXYMRS,1
2011,A37BOK8JXXYMRS,0
2010,A37BOK8JXXYMRS,1
2013,A37BOK8JXXYMRS,0
2012,A37BOK8JXXYMRS,0
2009,A2HR7ZIX42FEPG,1
2006,A2HR7ZIX42FEPG,1
2008,A2HR7ZIX42FEPG,1
2007,A2HR7ZIX42FEPG,0
2002,A2HR7ZIX42FEPG,1
2003,A2HR7ZIX42FEPG,1
2000,A2HR7ZIX42FEPG,0
2001,A2HR7ZIX42FEPG,0
2019,A2HR7ZIX42FEPG,0
2018,A2HR7ZIX42FEPG,0
2004,A2HR7ZIX42FEPG,0
2005,A2HR7ZIX42FEPG,0
2015,A2HR7ZIX42FEPG,1
2014,A2HR7ZIX42FEPG,0
2017,A2HR7ZIX42FEPG,1
2016,A2HR7ZIX42FEPG,1
2011,A2HR7ZIX42FEPG,0
2010,A2HR7ZIX42FEPG,1
2013,A2HR7ZIX42FEPG,0
2012,A2HR7ZIX42FEPG,0
2009,AGV5848LC2IXX,0
2006,AGV5848LC2IXX,1
2008,AGV5848LC2IXX,1
2007,AGV5848LC2IXX,0
2002,AGV5848LC2IXX,1
2003,AGV5848LC2IXX,1
2000,AGV5848LC2IXX,0
2001,AGV5848LC2IXX,1
2019,AGV5848LC2IXX,0
2018,AGV5848LC2IXX,0
2004,AGV5848LC2IXX,0
2005,AGV5848LC2IXX,0
2015,AGV5848LC2IXX,1
2014,AGV5848LC2IXX,1
2017,AGV5848LC2IXX,1
2016,AGV5848LC2IXX,1
2011,AGV5848LC2IXX,0
2010,AGV5848LC2IXX,1
2013,AGV5848LC2IXX,0
2012,AGV5848LC2IXX,0
2009,A1RFFFC4YSNLX9,1
2006,A1RFFFC4YSNLX9,1
2008,A1RFFFC4YSNLX9,1
2007,A1RFFFC4YSNLX9,0
2002,A1RFFFC4YSNLX9,1
2003,A1RFFFC4YSNLX9,1
2000,A1RFFFC4YSNLX9,1
2001,A1RFFFC4YSNLX9,1
2019,A1RFFFC4YSNLX9,0
2018,A1RFFFC4YSNLX9,0
2004,A1RFFFC4YSNLX9,0
2005,A1RFFFC4YSNLX9,0
2015,A1RFFFC4YSNLX9,1
2014,A1RFFFC4YSNLX9,1
2017,A1RFFFC4YSNLX9,1
2016,A1RFFFC4YSNLX9,1
2011,A1RFFFC4YSNLX9,0
2010,A1RFFFC4YSNLX9,1
2013,A1RFFFC4YSNLX9,0
2012,A1RFFFC4YSNLX9,0
2009,A2J74WQXWG5M9W,1
2006,A2J74WQXWG5M9W,1
2008,A2J74WQXWG5M9W,0
2007,A2J74WQXWG5M9W,0
2002,A2J74WQXWG5M9W,1
2003,A2J74WQXWG5M9W,1
2000,A2J74WQXWG5M9W,1
2001,A2J74WQXWG5M9W,0
2019,A2J74WQXWG5M9W,0
2018,A2J74WQXWG5M9W,0
2004,A2J74WQXWG5M9W,0
2005,A2J74WQXWG5M9W,0
2015,A2J74WQXWG5M9W,1
2014,A2J74WQXWG5M9W,1
2017,A2J74WQXWG5M9W,1
2016,A2J74WQXWG5M9W,1
2011,A2J74WQXWG5M9W,0
2010,A2J74WQXWG5M9W,1
2013,A2J74WQXWG5M9W,0
2012,A2J74WQXWG5M9W,0
2009,A2HVUJSA0VSK4D,1
2006,A2HVUJSA0VSK4D,0
2008,A2HVUJSA0VSK4D,0
2007,A2HVUJSA0VSK4D,1
2002,A2HVUJSA0VSK4D,0
2003,A2HVUJSA0VSK4D,1
2000,A2HVUJSA0VSK4D,0
2001,A2HVUJSA0VSK4D,0
2019,A2HVUJSA0VSK4D,1
2018,A2HVUJSA0VSK4D,0
2004,A2HVUJSA0VSK4D,0
2005,A2HVUJSA0VSK4D,1
2015,A2HVUJSA0VSK4D,1
2014,A2HVUJSA0VSK4D,0
2017,A2HVUJSA0VSK4D,1
2016,A2HVUJSA0VSK4D,0
2011,A2HVUJSA0VSK4D,1
2010,A2HVUJSA0VSK4D,0
2013,A2HVUJSA0VSK4D,1
2012,A2HVUJSA0VSK4D,1
2009,A1L09AVOUS47FK,0
2006,A1L09AVOUS47FK,1
2008,A1L09AVOUS47FK,0
2007,A1L09AVOUS47FK,0
2002,A1L09AVOUS47FK,1
2003,A1L09AVOUS47FK,1
2000,A1L09AVOUS47FK,1
2001,A1L09AVOUS47FK,1
2019,A1L09AVOUS47FK,0
2018,A1L09AVOUS47FK,0
2004,A1L09AVOUS47FK,0
2005,A1L09AVOUS47FK,0
2015,A1L09AVOUS47FK,1
2014,A1L09AVOUS47FK,0
2017,A1L09AVOUS47FK,1
2016,A1L09AVOUS47FK,1
2011,A1L09AVOUS47FK,0
2010,A1L09AVOUS47FK,0
2013,A1L09AVOUS47FK,0
2012,A1L09AVOUS47FK,0
